time_s,x,y,kappa_1_per_m,d0_kappa,supersaturation,residual,v_n_m_per_s
3.89194e+06,9.29918e-05,5.74541e-05,-4963.38,-5.04575e-06,-4.69527e-06,3.50479e-07,4.86534e-13
3.89194e+06,0.000190757,3.59013e-05,3302.97,3.35778e-06,2.99975e-06,-3.58029e-07,-4.97015e-13
3.89194e+06,9.30303e-05,5.76225e-05,-4961.71,-5.04405e-06,-4.69534e-06,3.48711e-07,4.8408e-13
3.89194e+06,9.30555e-05,5.77325e-05,-4963.1,-5.04546e-06,-4.69539e-06,3.50071e-07,4.85968e-13
3.89194e+06,0.000190848,3.63219e-05,3304.14,3.35897e-06,2.9998e-06,-3.59166e-07,-4.98594e-13
3.89194e+06,9.31179e-05,5.80115e-05,-4966.17,-5.04858e-06,-4.69546e-06,3.53116e-07,4.90195e-13
3.89194e+06,0.000190938,3.67431e-05,3304.25,3.35908e-06,2.99988e-06,-3.59201e-07,-4.98642e-13
3.89194e+06,9.31787e-05,5.8291e-05,-4968.44,-5.05089e-06,-4.6955e-06,3.55398e-07,4.93363e-13
3.89194e+06,0.000191027,3.71645e-05,3303.4,3.35822e-06,2.99994e-06,-3.5828e-07,-4.97364e-13
3.89194e+06,9.32382e-05,5.85709e-05,-4969.98,-5.05245e-06,-4.69549e-06,3.56958e-07,4.95529e-13
3.89194e+06,0.000191118,3.75861e-05,3301.7,3.35649e-06,2.99995e-06,-3.56543e-07,-4.94952e-13
3.89194e+06,9.32969e-05,5.88512e-05,-4970.81,-5.0533e-06,-4.69547e-06,3.57829e-07,4.96738e-13
3.89194e+06,0.000191211,3.80075e-05,3299.24,3.35399e-06,2.99986e-06,-3.54133e-07,-4.91607e-13
3.89194e+06,9.33549e-05,5.91318e-05,-4970.99,-5.05348e-06,-4.69545e-06,3.58037e-07,4.97026e-13
3.89194e+06,0.000191212,3.80146e-05,3299.2,3.35395e-06,2.99986e-06,-3.54094e-07,-4.91552e-13
3.89194e+06,0.000191303,3.84292e-05,3302.15,3.35695e-06,2.99977e-06,-3.57174e-07,-4.95829e-13
3.89194e+06,9.34128e-05,5.94126e-05,-4970.54,-5.05302e-06,-4.69542e-06,3.57602e-07,4.96422e-13
3.89194e+06,0.000191392,3.88519e-05,3303.99,3.35882e-06,2.99977e-06,-3.59046e-07,-4.98427e-13
3.89194e+06,9.34707e-05,5.96936e-05,-4969.49,-5.05196e-06,-4.69542e-06,3.56542e-07,4.94951e-13
3.89194e+06,0.000191478,3.92753e-05,3304.79,3.35963e-06,2.99982e-06,-3.59813e-07,-4.99492e-13
3.89194e+06,9.3529e-05,5.99747e-05,-4967.87,-5.05031e-06,-4.69544e-06,3.54877e-07,4.92639e-13
3.89194e+06,0.000191564,3.96992e-05,3304.65,3.35949e-06,2.99987e-06,-3.59617e-07,-4.9922e-13
3.89194e+06,9.35879e-05,6.02558e-05,-4965.71,-5.04812e-06,-4.69549e-06,3.52623e-07,4.89511e-13
3.89194e+06,0.00019165,4.01233e-05,3303.67,3.35849e-06,2.99991e-06,-3.58581e-07,-4.97781e-13
3.89194e+06,9.36364e-05,6.04838e-05,-4963.62,-5.04599e-06,-4.69557e-06,3.50418e-07,4.8645e-13
3.89194e+06,9.36477e-05,6.05369e-05,-4964.23,-5.04661e-06,-4.69559e-06,3.51018e-07,4.87282e-13
3.89194e+06,0.000191737,4.05475e-05,3301.92,3.35671e-06,2.99989e-06,-3.5682e-07,-4.95337e-13
3.89194e+06,9.37066e-05,6.08184e-05,-4967.22,-5.04965e-06,-4.69568e-06,3.53978e-07,4.91391e-13
3.89194e+06,0.000191818,4.09342e-05,3299.75,3.35451e-06,2.9998e-06,-3.54715e-07,-4.92416e-13
3.89194e+06,0.000191826,4.09715e-05,3300.02,3.35478e-06,2.99978e-06,-3.54999e-07,-4.92809e-13
3.89194e+06,9.3764e-05,6.11004e-05,-4969.52,-5.05199e-06,-4.69571e-06,3.56279e-07,4.94586e-13
3.89194e+06,0.000191914,4.13961e-05,3302.75,3.35755e-06,2.99969e-06,-3.5786e-07,-4.9678e-13
3.89194e+06,9.38201e-05,6.13828e-05,-4971.18,-5.05367e-06,-4.69572e-06,3.57956e-07,4.96915e-13
3.89194e+06,0.000191999,4.18214e-05,3304.43,3.35927e-06,2.99968e-06,-3.59588e-07,-4.99179e-13
3.89194e+06,9.38753e-05,6.16656e-05,-4972.23,-5.05474e-06,-4.6957e-06,3.59036e-07,4.98414e-13
3.89194e+06,0.000192082,4.22475e-05,3305.19,3.36004e-06,2.99971e-06,-3.60328e-07,-5.00206e-13
3.89194e+06,9.39297e-05,6.19486e-05,-4972.7,-5.05522e-06,-4.69568e-06,3.59541e-07,4.99114e-13
3.89194e+06,0.000192164,4.26739e-05,3305.1,3.35995e-06,2.99975e-06,-3.60198e-07,-5.00026e-13
3.89194e+06,9.39838e-05,6.22319e-05,-4972.62,-5.05514e-06,-4.69565e-06,3.59488e-07,4.9904e-13
3.89194e+06,0.000192246,4.31007e-05,3304.25,3.35908e-06,2.99978e-06,-3.59303e-07,-4.98783e-13
3.89194e+06,9.40377e-05,6.25154e-05,-4972.01,-5.05452e-06,-4.69563e-06,3.58893e-07,4.98215e-13
3.89194e+06,0.000192328,4.35275e-05,3302.69,3.35749e-06,2.99976e-06,-3.57738e-07,-4.96611e-13
3.89194e+06,9.40917e-05,6.27991e-05,-4970.91,-5.0534e-06,-4.69563e-06,3.57771e-07,4.96657e-13
3.89194e+06,0.000192413,4.39543e-05,3300.49,3.35526e-06,2.99966e-06,-3.55601e-07,-4.93645e-13
3.89194e+06,9.4146e-05,6.30828e-05,-4969.32,-5.05178e-06,-4.69565e-06,3.56134e-07,4.94385e-13
3.89194e+06,0.000192424,4.40127e-05,3300.18,3.35495e-06,2.99964e-06,-3.55308e-07,-4.93239e-13
3.89194e+06,0.000192497,4.43813e-05,3302.49,3.35729e-06,2.99954e-06,-3.57755e-07,-4.96636e-13
3.89194e+06,9.42008e-05,6.33667e-05,-4967.27,-5.0497e-06,-4.69571e-06,3.53997e-07,4.91419e-13
3.89194e+06,0.000192578,4.48091e-05,3304.33,3.35917e-06,2.99949e-06,-3.5967e-07,-4.99294e-13
3.89194e+06,9.42424e-05,6.35795e-05,-4965.49,-5.04789e-06,-4.69577e-06,3.52117e-07,4.88808e-13
3.89194e+06,9.42564e-05,6.36505e-05,-4966.22,-5.04863e-06,-4.6958e-06,3.52835e-07,4.89805e-13
3.89194e+06,0.000192658,4.52375e-05,3305.32,3.36017e-06,2.9995e-06,-3.60673e-07,-5.00686e-13
3.89194e+06,9.43109e-05,6.39347e-05,-4968.91,-5.05137e-06,-4.69587e-06,3.55499e-07,4.93503e-13
3.89194e+06,0.000192736,4.56665e-05,3305.54,3.36039e-06,2.99953e-06,-3.60867e-07,-5.00956e-13
3.89194e+06,9.43641e-05,6.42193e-05,-4971.03,-5.05352e-06,-4.69591e-06,3.57618e-07,4.96444e-13
3.89194e+06,0.000192813,4.60957e-05,3305.04,3.35989e-06,2.99955e-06,-3.60343e-07,-5.00228e-13
3.89194e+06,9.44161e-05,6.45043e-05,-4972.61,-5.05513e-06,-4.69591e-06,3.59216e-07,4.98664e-13
3.89194e+06,0.000192891,4.65252e-05,3303.89,3.35872e-06,2.99954e-06,-3.59181e-07,-4.98615e-13
3.89194e+06,9.44672e-05,6.47896e-05,-4973.68,-5.05622e-06,-4.6959e-06,3.60316e-07,5.0019e-13
3.89194e+06,0.00019297,4.69547e-05,3302.13,3.35693e-06,2.99947e-06,-3.57459e-07,-4.96224e-13
3.89194e+06,9.45176e-05,6.50752e-05,-4974.26,-5.05681e-06,-4.69588e-06,3.60933e-07,5.01047e-13
3.89194e+06,0.00019303,4.72776e-05,3300.5,3.35527e-06,2.99938e-06,-3.55897e-07,-4.94056e-13
3.89194e+06,0.00019305,4.73841e-05,3301.15,3.35593e-06,2.99934e-06,-3.56587e-07,-4.95014e-13
3.89194e+06,9.45675e-05,6.53611e-05,-4974.38,-5.05693e-06,-4.69585e-06,3.61083e-07,5.01255e-13
3.89194e+06,0.000193129,4.78142e-05,3303.41,3.35822e-06,2.99924e-06,-3.58984e-07,-4.98341e-13
3.89194e+06,9.46171e-05,6.56471e-05,-4974.06,-5.0566e-06,-4.69583e-06,3.60778e-07,5.00831e-13
3.89194e+06,0.000193205,4.82448e-05,3304.87,3.35972e-06,2.9992e-06,-3.60514e-07,-5.00465e-13
3.89194e+06,9.46666e-05,6.59333e-05,-4973.31,-5.05584e-06,-4.69581e-06,3.6003e-07,4.99793e-13
3.89194e+06,0.00019328,4.86761e-05,3305.62,3.36047e-06,2.9992e-06,-3.61273e-07,-5.01518e-13
3.89194e+06,9.47162e-05,6.62197e-05,-4972.15,-5.05466e-06,-4.69582e-06,3.58849e-07,4.98153e-13
3.89194e+06,0.000193353,4.91077e-05,3305.7,3.36055e-06,2.99921e-06,-3.6134e-07,-5.01612e-13
3.89194e+06,9.4766e-05,6.65061e-05,-4970.6,-5.05309e-06,-4.69584e-06,3.57245e-07,4.95927e-13
3.89194e+06,0.000193426,4.95396e-05,3305.16,3.36e-06,2.99922e-06,-3.60788e-07,-5.00846e-13
3.89194e+06,9.48163e-05,6.67927e-05,-4968.67,-5.05113e-06,-4.6959e-06,3.55228e-07,4.93127e-13
3.89194e+06,0.000193499,4.99717e-05,3304.04,3.35887e-06,2.99919e-06,-3.59681e-07,-4.99309e-13
3.89194e+06,9.48485e-05,6.6975e-05,-4967.3,-5.04973e-06,-4.69595e-06,3.53776e-07,4.91111e-13
3.89194e+06,9.48669e-05,6.70793e-05,-4968.24,-5.05069e-06,-4.69599e-06,3.54703e-07,4.92398e-13
3.89194e+06,0.000193573,5.04039e-05,3302.4,3.3572e-06,2.99912e-06,-3.5808e-07,-4.97086e-13
3.89194e+06,9.49166e-05,6.73662e-05,-4970.61,-5.05309e-06,-4.69605e-06,3.57045e-07,4.95649e-13
3.89194e+06,0.000193636,5.07661e-05,3300.67,3.35544e-06,2.99901e-06,-3.56436e-07,-4.94804e-13
3.89194e+06,0.000193649,5.08361e-05,3301.06,3.35584e-06,2.99898e-06,-3.56856e-07,-4.95386e-13
3.89194e+06,9.4965e-05,6.76535e-05,-4972.51,-5.05503e-06,-4.69608e-06,3.58951e-07,4.98296e-13
3.89194e+06,0.000193723,5.12687e-05,3303.22,3.35804e-06,2.99887e-06,-3.59171e-07,-4.986e-13
3.89194e+06,9.50124e-05,6.79411e-05,-4973.99,-5.05653e-06,-4.69609e-06,3.60439e-07,5.00361e-13
3.89194e+06,0.000193794,5.1702e-05,3304.7,3.35954e-06,2.99881e-06,-3.60731e-07,-5.00766e-13
3.89194e+06,9.50589e-05,6.8229e-05,-4975.04,-5.0576e-06,-4.69608e-06,3.61524e-07,5.01868e-13
3.89194e+06,0.000193864,5.21357e-05,3305.55,3.3604e-06,2.99879e-06,-3.61612e-07,-5.0199e-13
3.89194e+06,9.51047e-05,6.85172e-05,-4975.71,-5.05828e-06,-4.69606e-06,3.6222e-07,5.02833e-13
3.89194e+06,0.000193933,5.25699e-05,3305.81,3.36067e-06,2.99878e-06,-3.61882e-07,-5.02364e-13
3.89194e+06,9.515e-05,6.88056e-05,-4976,-5.05857e-06,-4.69603e-06,3.62537e-07,5.03274e-13
3.89194e+06,0.000194001,5.30043e-05,3305.52,3.36038e-06,2.99878e-06,-3.61597e-07,-5.01968e-13
3.89194e+06,9.51948e-05,6.90942e-05,-4975.92,-5.0585e-06,-4.69601e-06,3.62487e-07,5.03204e-13
3.89194e+06,0.000194069,5.3439e-05,3304.73,3.35957e-06,2.99876e-06,-3.60811e-07,-5.00877e-13
3.89194e+06,9.52394e-05,6.93829e-05,-4975.5,-5.05807e-06,-4.69599e-06,3.62079e-07,5.02637e-13
3.89194e+06,0.000194138,5.38739e-05,3303.46,3.35828e-06,2.9987e-06,-3.59572e-07,-4.99157e-13
3.89194e+06,9.52839e-05,6.96718e-05,-4974.75,-5.0573e-06,-4.69598e-06,3.61321e-07,5.01585e-13
3.89194e+06,0.000194207,5.43088e-05,3301.74,3.35653e-06,2.9986e-06,-3.57925e-07,-4.96871e-13
3.89194e+06,9.53284e-05,6.99609e-05,-4973.67,-5.05621e-06,-4.69599e-06,3.60221e-07,5.00058e-13
3.89194e+06,0.000194242,5.45301e-05,3300.75,3.35553e-06,2.99853e-06,-3.57e-07,-4.95586e-13
3.89194e+06,0.000194277,5.47438e-05,3301.8,3.3566e-06,2.99846e-06,-3.58141e-07,-4.97171e-13
3.89194e+06,9.5373e-05,7.025e-05,-4972.28,-5.0548e-06,-4.69601e-06,3.58787e-07,4.98067e-13
3.89194e+06,0.000194345,5.51793e-05,3303.6,3.35842e-06,2.99835e-06,-3.60065e-07,-4.99842e-13
3.89194e+06,9.54178e-05,7.05393e-05,-4970.6,-5.05308e-06,-4.69606e-06,3.57025e-07,4.95622e-13
3.89194e+06,0.000194411,5.56154e-05,3304.83,3.35967e-06,2.99829e-06,-3.61373e-07,-5.01658e-13
3.89194e+06,9.54545e-05,7.07746e-05,-4969.04,-5.0515e-06,-4.69612e-06,3.55377e-07,4.93334e-13
3.89194e+06,9.5463e-05,7.08286e-05,-4969.46,-5.05193e-06,-4.69613e-06,3.55793e-07,4.93911e-13
3.89194e+06,0.000194475,5.60518e-05,3305.53,3.36039e-06,2.99826e-06,-3.62122e-07,-5.02697e-13
3.89194e+06,9.55075e-05,7.11182e-05,-4971.61,-5.05411e-06,-4.69619e-06,3.57913e-07,4.96854e-13
3.89194e+06,0.000194538,5.64886e-05,3305.75,3.36061e-06,2.99825e-06,-3.62361e-07,-5.03029e-13
3.89194e+06,9.55508e-05,7.14081e-05,-4973.39,-5.05593e-06,-4.69623e-06,3.59696e-07,4.9933e-13
3.89194e+06,0.000194601,5.69257e-05,3305.51,3.36037e-06,2.99823e-06,-3.62135e-07,-5.02715e-13
3.89194e+06,9.55932e-05,7.16983e-05,-4974.85,-5.0574e-06,-4.69625e-06,3.61156e-07,5.01356e-13
3.89194e+06,0.000194664,5.73631e-05,3304.84,3.35969e-06,2.9982e-06,-3.61485e-07,-5.01812e-13
3.89194e+06,9.56347e-05,7.19887e-05,-4975.97,-5.05855e-06,-4.69624e-06,3.62303e-07,5.02949e-13
3.89194e+06,0.000194726,5.78006e-05,3303.77,3.35859e-06,2.99815e-06,-3.60447e-07,-5.00372e-13
3.89194e+06,9.56754e-05,7.22793e-05,-4976.79,-5.05938e-06,-4.69623e-06,3.63149e-07,5.04123e-13
3.89194e+06,0.000194789,5.82382e-05,3302.31,3.35711e-06,2.99806e-06,-3.59056e-07,-4.98441e-13
3.89194e+06,9.57156e-05,7.25702e-05,-4977.32,-5.05991e-06,-4.69621e-06,3.63701e-07,5.04889e-13
3.89194e+06,0.000194848,5.86438e-05,3300.65,3.35542e-06,2.99793e-06,-3.57492e-07,-4.9627e-13
3.89194e+06,0.000194853,5.86759e-05,3300.79,3.35557e-06,2.99792e-06,-3.57649e-07,-4.96488e-13
3.89194e+06,9.57552e-05,7.28612e-05,-4977.56,-5.06016e-06,-4.69619e-06,3.63969e-07,5.05262e-13
3.89194e+06,0.000194916,5.91139e-05,3302.63,3.35744e-06,2.99779e-06,-3.5965e-07,-4.99265e-13
3.89194e+06,9.57945e-05,7.31524e-05,-4977.53,-5.06013e-06,-4.69617e-06,3.63961e-07,5.05251e-13
3.89194e+06,0.000194977,5.95524e-05,3304,3.35883e-06,2.9977e-06,-3.61125e-07,-5.01313e-13
3.89194e+06,9.58334e-05,7.34438e-05,-4977.24,-5.05983e-06,-4.69615e-06,3.63685e-07,5.04867e-13
3.89194e+06,0.000195037,5.99913e-05,3304.92,3.35977e-06,2.99765e-06,-3.6212e-07,-5.02695e-13
3.89194e+06,9.58721e-05,7.37353e-05,-4976.7,-5.05928e-06,-4.69614e-06,3.63146e-07,5.04119e-13
3.89194e+06,0.000195095,6.04305e-05,3305.43,3.36029e-06,2.99761e-06,-3.62675e-07,-5.03466e-13
3.89194e+06,9.59106e-05,7.4027e-05,-4975.91,-5.05849e-06,-4.69613e-06,3.62352e-07,5.03016e-13
3.89194e+06,0.000195152,6.087e-05,3305.56,3.36041e-06,2.99758e-06,-3.62826e-07,-5.03675e-13
3.89194e+06,9.59491e-05,7.43188e-05,-4974.9,-5.05745e-06,-4.69614e-06,3.61308e-07,5.01568e-13
3.89194e+06,0.000195209,6.13098e-05,3305.31,3.36016e-06,2.99756e-06,-3.62605e-07,-5.03368e-13
3.89194e+06,9.59876e-05,7.46107e-05,-4973.66,-5.05619e-06,-4.69617e-06,3.60021e-07,4.99781e-13
3.89194e+06,0.000195265,6.17498e-05,3304.72,3.35956e-06,2.99752e-06,-3.62043e-07,-5.02587e-13
3.89194e+06,9.60261e-05,7.49027e-05,-4972.2,-5.05471e-06,-4.69621e-06,3.58496e-07,4.97663e-13
3.89194e+06,0.000195321,6.21899e-05,3303.8,3.35863e-06,2.99746e-06,-3.61165e-07,-5.01369e-13
3.89194e+06,9.60606e-05,7.51633e-05,-4970.73,-5.05322e-06,-4.69627e-06,3.56949e-07,4.95516e-13
3.89194e+06,9.60648e-05,7.51948e-05,-4970.93,-5.05343e-06,-4.69628e-06,3.5715e-07,4.95795e-13
3.89194e+06,0.000195378,6.26303e-05,3302.57,3.35737e-06,2.99738e-06,-3.59997e-07,-4.99748e-13
3.89194e+06,9.61029e-05,7.54871e-05,-4972.76,-5.05528e-06,-4.69633e-06,3.58952e-07,4.98297e-13
3.89194e+06,0.000195434,6.30707e-05,3301.04,3.35582e-06,2.99726e-06,-3.58563e-07,-4.97756e-13
3.89194e+06,9.614e-05,7.57797e-05,-4974.33,-5.05688e-06,-4.69637e-06,3.60515e-07,5.00466e-13
3.89194e+06,0.000195455,6.3226e-05,3300.46,3.35523e-06,2.9972e-06,-3.5803e-07,-4.97017e-13
3.89194e+06,0.000195491,6.35113e-05,3301.55,3.35634e-06,2.99711e-06,-3.59223e-07,-4.98673e-13
3.89194e+06,9.61763e-05,7.60724e-05,-4975.66,-5.05823e-06,-4.69639e-06,3.61846e-07,5.02315e-13
3.89194e+06,0.000195547,6.39523e-05,3302.96,3.35777e-06,2.99701e-06,-3.60761e-07,-5.00808e-13
3.89194e+06,9.62118e-05,7.63654e-05,-4976.76,-5.05935e-06,-4.69639e-06,3.62955e-07,5.03854e-13
3.89194e+06,0.0001956,6.43936e-05,3304.01,3.35884e-06,2.99693e-06,-3.61907e-07,-5.02399e-13
3.89194e+06,9.62466e-05,7.66586e-05,-4977.64,-5.06024e-06,-4.69639e-06,3.63848e-07,5.05093e-13
3.89194e+06,0.000195652,6.48353e-05,3304.73,3.35957e-06,2.99687e-06,-3.62692e-07,-5.03488e-13
3.89194e+06,9.62807e-05,7.69519e-05,-4978.3,-5.06091e-06,-4.69638e-06,3.64533e-07,5.06044e-13
3.89194e+06,0.000195704,6.52772e-05,3305.13,3.35998e-06,2.99683e-06,-3.63143e-07,-5.04114e-13
3.89194e+06,9.63143e-05,7.72454e-05,-4978.76,-5.06138e-06,-4.69636e-06,3.65017e-07,5.06715e-13
3.89194e+06,0.000195754,6.57194e-05,3305.23,3.36008e-06,2.9968e-06,-3.63285e-07,-5.04311e-13
3.89194e+06,9.63473e-05,7.75391e-05,-4979.02,-5.06165e-06,-4.69634e-06,3.65305e-07,5.07116e-13
3.89194e+06,0.000195804,6.61618e-05,3305.06,3.3599e-06,2.99676e-06,-3.63141e-07,-5.04112e-13
3.89194e+06,9.63799e-05,7.78329e-05,-4979.1,-5.06173e-06,-4.69632e-06,3.65405e-07,5.07255e-13
3.89194e+06,0.000195853,6.66044e-05,3304.62,3.35946e-06,2.99672e-06,-3.62734e-07,-5.03546e-13
3.89194e+06,9.64122e-05,7.81268e-05,-4979,-5.06163e-06,-4.69631e-06,3.65323e-07,5.07141e-13
3.89194e+06,0.000195902,6.70472e-05,3303.92,3.35875e-06,2.99667e-06,-3.62081e-07,-5.02641e-13
3.89194e+06,9.64441e-05,7.84209e-05,-4978.73,-5.06135e-06,-4.69629e-06,3.65063e-07,5.06781e-13
3.89194e+06,0.000195951,6.74902e-05,3302.99,3.3578e-06,2.9966e-06,-3.61202e-07,-5.01421e-13
3.89194e+06,9.64757e-05,7.87151e-05,-4978.3,-5.06091e-06,-4.69628e-06,3.64633e-07,5.06183e-13
3.89194e+06,0.000196,6.79333e-05,3301.82,3.35661e-06,2.9965e-06,-3.60112e-07,-4.99908e-13
3.89194e+06,9.6507e-05,7.90095e-05,-4977.71,-5.06031e-06,-4.69628e-06,3.64036e-07,5.05355e-13
3.89194e+06,0.000196049,6.83766e-05,3300.44,3.35521e-06,2.99638e-06,-3.58827e-07,-4.98123e-13
3.89194e+06,9.65382e-05,7.93039e-05,-4976.97,-5.05956e-06,-4.69628e-06,3.63279e-07,5.04303e-13
3.89194e+06,0.000196061,6.84787e-05,3300.11,3.35487e-06,2.99635e-06,-3.58524e-07,-4.97702e-13
3.89194e+06,0.000196098,6.882e-05,3301.19,3.35598e-06,2.99625e-06,-3.59728e-07,-4.99373e-13
3.89194e+06,9.65691e-05,7.95985e-05,-4976.08,-5.05866e-06,-4.69629e-06,3.62366e-07,5.03036e-13
3.89194e+06,0.000196146,6.92637e-05,3302.38,3.35718e-06,2.99614e-06,-3.61042e-07,-5.01197e-13
3.89194e+06,9.65999e-05,7.98932e-05,-4975.06,-5.05762e-06,-4.69632e-06,3.61301e-07,5.01558e-13
3.89194e+06,0.000196191,6.97077e-05,3303.32,3.35813e-06,2.99606e-06,-3.62071e-07,-5.02626e-13
3.89194e+06,9.66306e-05,8.0188e-05,-4973.9,-5.05644e-06,-4.69635e-06,3.60091e-07,4.99878e-13
3.89194e+06,0.000196236,7.01519e-05,3304.01,3.35884e-06,2.996e-06,-3.62836e-07,-5.03689e-13
3.89194e+06,9.66612e-05,8.04829e-05,-4972.62,-5.05514e-06,-4.6964e-06,3.5874e-07,4.98002e-13
3.89194e+06,0.00019628,7.05964e-05,3304.47,3.35931e-06,2.99595e-06,-3.63356e-07,-5.0441e-13
3.89194e+06,9.66667e-05,8.05357e-05,-4972.39,-5.0549e-06,-4.69641e-06,3.58493e-07,4.9766e-13
3.89194e+06,9.66915e-05,8.07779e-05,-4973.57,-5.0561e-06,-4.69645e-06,3.59657e-07,4.99275e-13
3.89194e+06,0.000196323,7.10412e-05,3304.71,3.35956e-06,2.99591e-06,-3.63648e-07,-5.04816e-13
3.89194e+06,9.6721e-05,8.10731e-05,-4974.87,-5.05743e-06,-4.69648e-06,3.60946e-07,5.01065e-13
3.89194e+06,0.000196365,7.14861e-05,3304.76,3.3596e-06,2.99587e-06,-3.63729e-07,-5.04928e-13
3.89194e+06,9.67497e-05,8.13684e-05,-4976.02,-5.0586e-06,-4.69651e-06,3.62091e-07,5.02654e-13
3.89194e+06,0.000196407,7.19312e-05,3304.6,3.35944e-06,2.99583e-06,-3.63614e-07,-5.04769e-13
3.89194e+06,9.67777e-05,8.16639e-05,-4977.03,-5.05962e-06,-4.69652e-06,3.63097e-07,5.04051e-13
3.89194e+06,0.000196448,7.23765e-05,3304.27,3.3591e-06,2.99579e-06,-3.63318e-07,-5.04357e-13
3.89194e+06,9.68051e-05,8.19595e-05,-4977.89,-5.0605e-06,-4.69653e-06,3.6397e-07,5.05263e-13
3.89194e+06,0.000196488,7.28219e-05,3303.76,3.35859e-06,2.99574e-06,-3.62853e-07,-5.03711e-13
3.89194e+06,9.68318e-05,8.22553e-05,-4978.63,-5.06124e-06,-4.69653e-06,3.64715e-07,5.06297e-13
3.89194e+06,0.000196528,7.32675e-05,3303.09,3.35791e-06,2.99568e-06,-3.62231e-07,-5.02848e-13
3.89194e+06,9.6858e-05,8.25512e-05,-4979.23,-5.06186e-06,-4.69652e-06,3.65337e-07,5.07161e-13
3.89194e+06,0.000196568,7.37133e-05,3302.27,3.35707e-06,2.9956e-06,-3.61464e-07,-5.01784e-13
3.89194e+06,9.68836e-05,8.28473e-05,-4979.72,-5.06236e-06,-4.69652e-06,3.65841e-07,5.0786e-13
3.89194e+06,0.000196608,7.41591e-05,3301.29,3.35608e-06,2.99551e-06,-3.60562e-07,-5.00531e-13
3.89194e+06,9.69087e-05,8.31434e-05,-4980.09,-5.06274e-06,-4.6965e-06,3.66232e-07,5.08403e-13
3.89194e+06,0.000196648,7.46052e-05,3300.18,3.35494e-06,2.99541e-06,-3.59534e-07,-4.99105e-13
3.89194e+06,9.69333e-05,8.34397e-05,-4980.36,-5.06301e-06,-4.69649e-06,3.66515e-07,5.08795e-13
3.89194e+06,0.000196667,7.48195e-05,3299.61,3.35437e-06,2.99535e-06,-3.59017e-07,-4.98387e-13
3.89194e+06,0.000196687,7.50513e-05,3300.2,3.35496e-06,2.99529e-06,-3.59671e-07,-4.99295e-13
3.89194e+06,9.69574e-05,8.37361e-05,-4980.52,-5.06317e-06,-4.69648e-06,3.66694e-07,5.09044e-13
3.89194e+06,0.000196725,7.54977e-05,3301.21,3.35599e-06,2.99519e-06,-3.60804e-07,-5.00868e-13
3.89194e+06,9.69812e-05,8.40326e-05,-4980.58,-5.06324e-06,-4.69646e-06,3.66774e-07,5.09155e-13
3.89194e+06,0.000196762,7.59443e-05,3302.06,3.35685e-06,2.9951e-06,-3.6175e-07,-5.0218e-13
3.89194e+06,9.70044e-05,8.43292e-05,-4980.56,-5.06321e-06,-4.69645e-06,3.66759e-07,5.09134e-13
3.89194e+06,0.000196798,7.6391e-05,3302.75,3.35755e-06,2.99503e-06,-3.62521e-07,-5.03251e-13
3.89194e+06,9.70273e-05,8.46259e-05,-4980.44,-5.06309e-06,-4.69644e-06,3.66654e-07,5.08989e-13
3.89194e+06,0.000196833,7.6838e-05,3303.29,3.35811e-06,2.99498e-06,-3.63129e-07,-5.04096e-13
3.89194e+06,9.70498e-05,8.49227e-05,-4980.24,-5.06289e-06,-4.69643e-06,3.66464e-07,5.08725e-13
3.89194e+06,0.000196868,7.72851e-05,3303.69,3.35851e-06,2.99493e-06,-3.63587e-07,-5.04732e-13
3.89194e+06,9.7072e-05,8.52196e-05,-4979.97,-5.06261e-06,-4.69642e-06,3.66192e-07,5.08348e-13
3.89194e+06,0.000196901,7.77324e-05,3303.96,3.35879e-06,2.99488e-06,-3.63906e-07,-5.05174e-13
3.89194e+06,9.70937e-05,8.55166e-05,-4979.62,-5.06226e-06,-4.69641e-06,3.65843e-07,5.07863e-13
3.89194e+06,0.000196933,7.81799e-05,3304.11,3.35894e-06,2.99484e-06,-3.64095e-07,-5.05436e-13
3.89194e+06,9.71152e-05,8.58137e-05,-4979.2,-5.06183e-06,-4.69641e-06,3.65422e-07,5.07278e-13
3.89194e+06,0.000196965,7.86275e-05,3304.14,3.35897e-06,2.99481e-06,-3.64164e-07,-5.05532e-13
3.89194e+06,9.71362e-05,8.61109e-05,-4978.72,-5.06134e-06,-4.69641e-06,3.64931e-07,5.06596e-13
3.89194e+06,0.000196996,7.90753e-05,3304.06,3.35889e-06,2.99477e-06,-3.64123e-07,-5.05475e-13
3.89194e+06,9.7157e-05,8.64081e-05,-4978.18,-5.06079e-06,-4.69642e-06,3.64375e-07,5.05825e-13
3.89194e+06,0.000197027,7.95231e-05,3303.88,3.35871e-06,2.99473e-06,-3.63979e-07,-5.05276e-13
3.89194e+06,9.71774e-05,8.67055e-05,-4977.58,-5.06019e-06,-4.69643e-06,3.63758e-07,5.04968e-13
3.89194e+06,0.000197057,7.99712e-05,3303.61,3.35843e-06,2.99469e-06,-3.63742e-07,-5.04947e-13
3.89194e+06,9.71975e-05,8.70029e-05,-4976.94,-5.05953e-06,-4.69644e-06,3.63084e-07,5.04033e-13
3.89194e+06,0.000197086,8.04193e-05,3303.25,3.35807e-06,2.99465e-06,-3.63419e-07,-5.04498e-13
